id,neighbourhood_group,room_type,price,minimum_nights,reviews_per_month,calculated_host_listings_count,availability_365
28314565,40,1,55,,,,
28314576,10,1,70,,,,
28314689,20,2,600,,,,
28314777,40,1,60,,,,
28314882,20,2,80,,,,
28315011,10,2,115,,,,
28315707,10,1,45,,,,
28316936,10,1,63,,,,
28317113,10,1,47,,,,
28317744,20,2,300,,,,
28324221,20,2,169,,,,
28328473,40,1,50,,,,
28329076,10,1,274,,,,
28329209,10,2,110,,,,
28329243,20,2,263,,,,
28329261,20,1,75,,,,
28330508,20,2,250,,,,
28332207,40,1,83,,,,
28333466,20,2,225,,,,
28333941,10,1,175,,,,
28334679,40,2,125,,,,
28334760,10,1,70,,,,
28335031,20,2,154,,,,
28335929,30,3,28,,,,
28336933,20,2,1500,,,,
28337493,10,1,95,,,,
28338004,30,3,28,,,,
28338110,10,1,75,,,,
28338131,30,3,28,,,,
28339611,10,2,125,,,,
28339747,40,1,180,,,,
28340136,40,1,180,,,,
28340434,40,1,200,,,,
28340606,20,1,115,,,,
28340698,20,1,135,,,,
28341280,10,1,69,,,,
28341857,40,2,99,,,,
28342248,40,2,80,,,,
28343300,10,2,150,,,,
28344161,20,1,75,,,,
28344462,40,2,150,,,,
28344470,40,2,134,,,,
28344775,40,2,134,,,,
28344821,10,2,145,,,,
28344992,20,2,189,,,,
28345080,20,1,120,,,,
28345644,40,1,65,,,,
28345654,40,2,280,,,,
28345804,20,1,100,,,,
28346019,40,1,40,,,,
28346064,20,1,120,,,,
28346402,20,1,130,,,,
28346728,20,2,180,,,,
28346829,30,1,55,,,,
28347338,10,2,175,,,,
28349233,20,1,36,,,,
28350560,40,1,50,,,,
28354720,20,2,165,,,,
28355554,20,1,90,,,,
28355651,40,1,65,,,,
28358001,10,2,175,,,,
28358666,20,1,110,,,,
28359512,20,2,195,,,,
28359529,20,2,300,,,,
28359765,20,2,175,,,,
28359897,40,2,150,,,,
28360016,40,2,100,,,,
28361060,20,1,68,,,,
28361262,20,1,120,,,,
28362311,10,2,99,,,,
28363730,40,1,110,,,,
28364513,10,2,110,,,,
28364587,20,2,84,,,,
28366610,40,1,60,,,,
28366864,40,1,100,,,,
28367094,10,1,65,,,,
28367264,20,2,174,,,,
28367352,10,1,65,,,,
28367470,10,1,65,,,,
28367520,40,1,50,,,,
28367842,20,1,70,,,,
28368234,20,1,120,,,,
28368282,10,1,70,,,,
28368404,40,1,225,,,,
28368678,10,1,70,,,,
28368870,40,1,45,,,,
28369307,20,1,105,,,,
28369515,10,1,175,,,,
28369552,10,1,98,,,,
28369648,40,1,33,,,,
28369910,30,3,55,,,,
28372451,20,2,110,,,,
28374327,10,1,55,,,,
28379264,10,2,95,,,,
28381581,20,1,130,,,,
28385105,40,2,80,,,,
28385354,10,1,100,,,,
28385896,10,1,70,,,,
28386112,40,2,160,,,,
28386154,10,1,85,,,,
28387362,40,1,45,,,,
28388724,10,1,71,,,,
28389715,40,2,170,,,,
28389754,40,1,65,,,,
28389771,40,1,65,,,,
28389772,40,2,100,,,,
28390400,10,1,70,,,,
28390924,40,1,95,,,,
28391441,20,2,449,,,,
28391512,40,1,50,,,,
28391618,40,2,150,,,,
28392603,10,2,101,,,,
28400092,40,1,69,,,,
28403499,40,1,57,,,,
28404814,10,2,190,,,,
28406352,20,2,325,,,,
28406990,20,2,200,,,,
28407129,20,2,250,,,,
28407992,50,2,71,,,,
28408938,10,2,190,,,,
28408961,20,1,109,,,,
28409021,10,1,35,,,,
28409283,50,1,40,,,,
28409399,20,1,130,,,,
28409473,20,1,149,,,,
28410723,10,2,59,,,,
28411594,40,1,45,,,,
28411657,40,1,70,,,,
28411950,40,1,75,,,,
28412322,40,1,120,,,,
28412831,20,1,126,,,,
28414122,10,2,207,,,,
28415700,10,1,70,,,,
28417682,40,1,90,,,,
28418722,40,2,64,,,,
28422482,10,1,40,,,,
28423989,40,2,300,,,,
28424657,40,1,55,,,,
28426648,20,2,800,,,,
28427324,40,1,120,,,,
28428225,10,1,66,,,,
28428327,20,1,100,,,,
28428636,40,1,38,,,,
28429572,10,2,750,,,,
28429583,20,2,225,,,,
28430186,10,1,99,,,,
28430639,10,1,110,,,,
28431690,20,2,225,,,,
28431734,50,1,41,,,,
28432700,10,2,120,,,,
28433202,30,1,37,,,,
28433844,20,1,179,,,,
28436764,40,1,75,,,,
28436953,10,1,63,,,,
28436992,40,1,65,,,,
28437372,10,1,55,,,,
28437554,10,1,67,,,,
28437669,20,2,255,,,,
28437754,40,1,65,,,,
28438004,20,2,325,,,,
28438216,20,2,389,,,,
28438408,10,1,40,,,,
28438751,40,1,44,,,,
28438882,10,1,40,,,,
28439263,10,2,785,,,,
28439572,20,2,285,,,,
28440536,20,2,200,,,,
28440683,10,2,75,,,,
28441716,20,2,230,,,,
28443430,10,2,80,,,,
28452001,20,1,99,,,,
28453441,10,3,30,,,,
28454118,10,2,145,,,,
28456148,10,2,150,,,,
28456453,40,1,41,,,,
28456602,40,1,65,,,,
28458448,20,1,150,,,,
28459032,20,2,145,,,,
28459635,10,1,50,,,,
28460904,10,2,185,,,,
28461232,40,1,65,,,,
28461316,20,2,150,,,,
28461528,40,2,260,,,,
28462562,20,2,125,,,,
28462738,20,2,199,,,,
28462811,30,1,45,,,,
28463327,10,1,37,,,,
28463654,20,2,500,,,,
28464119,20,1,100,,,,
28464743,20,1,100,,,,
28464767,30,1,42,,,,
28464787,20,2,65,,,,
28464829,10,2,85,,,,
28466730,30,1,50,,,,
28467737,20,2,575,,,,
28467973,10,1,85,,,,
28468184,10,1,60,,,,
28471510,40,1,52,,,,
28477383,40,1,50,,,,
28483408,20,2,385,,,,
28483571,40,2,166,,,,
28484028,40,3,39,,,,
28484124,20,2,97,,,,
28484811,10,2,200,,,,
28485500,10,2,155,,,,
28486770,10,2,220,,,,
28487528,10,1,75,,,,
28488070,10,2,140,,,,
28489062,10,2,195,,,,
28490526,10,2,125,,,,
28491645,40,1,45,,,,
28492753,20,1,425,,,,
28493404,10,2,90,,,,
28493933,10,1,95,,,,
28494807,20,2,100,,,,
28495328,40,1,100,,,,
28496792,10,1,50,,,,
28497028,10,1,89,,,,
28500619,10,2,400,,,,
28501387,20,2,403,,,,
28506359,20,2,325,,,,
28506595,30,1,100,,,,
28507308,20,2,135,,,,
28509709,30,1,26,,,,
28510048,10,2,330,,,,
28510491,20,1,200,,,,
28510832,10,2,139,,,,
28512918,10,1,50,,,,
28513148,10,2,125,,,,
28513450,20,2,350,,,,
28513774,10,2,175,,,,
28513853,20,2,169,,,,
28514974,10,1,130,,,,
28515078,20,2,150,,,,
28517276,10,2,120,,,,
28517278,10,2,150,,,,
28518320,10,2,180,,,,
28519623,10,1,105,,,,
28519821,10,1,63,,,,
28520092,20,2,300,,,,
28520183,10,2,70,,,,
28521841,20,2,250,,,,
28522394,30,2,300,,,,
28525440,10,1,43,,,,
28526676,10,1,40,,,,
28531920,20,2,471,,,,
28532378,10,1,40,,,,
28534405,20,1,50,,,,
28536037,40,1,47,,,,
28536172,20,2,1000,,,,
28536219,10,2,94,,,,
28537361,10,2,750,,,,
28538516,10,1,69,,,,
28538946,40,2,150,,,,
28539077,10,1,80,,,,
28539464,20,2,399,,,,
28540171,20,1,95,,,,
28540537,10,2,52,,,,
28540618,20,2,150,,,,
28540662,40,1,65,,,,
28541165,10,1,60,,,,
28541238,40,1,55,,,,
28541768,40,1,49,,,,
28542484,20,2,377,,,,
28542784,20,2,249,,,,
28543617,20,1,100,,,,
28543707,10,1,60,,,,
28544890,10,1,59,,,,
28545860,40,1,65,,,,
28547290,10,1,120,,,,
28548195,10,1,45,,,,
28550680,20,1,150,,,,
28554405,20,3,90,,,,
28558474,10,2,140,,,,
28558930,10,1,50,,,,
28559951,20,1,70,,,,
28560196,10,2,90,,,,
28560281,20,1,125,,,,
28560837,40,2,150,,,,
28560966,20,1,150,,,,
28561160,20,1,98,,,,
28561620,20,1,120,,,,
28561904,10,2,100,,,,
28561906,10,2,110,,,,
28563801,20,2,250,,,,
28564157,10,1,65,,,,
28564317,10,1,65,,,,
28564366,10,1,50,,,,
28564408,10,1,65,,,,
28565170,40,1,35,,,,
28565575,10,2,160,,,,
28567040,30,1,65,,,,
28568117,20,1,200,,,,
28574888,30,2,60,,,,
28578651,10,1,53,,,,
28578931,40,1,38,,,,
28580323,10,1,99,,,,
28580426,10,3,149,,,,
28581563,20,1,140,,,,
28582698,40,2,65,,,,
28582815,10,2,110,,,,
28583186,10,2,140,,,,
28583260,40,2,175,,,,
28583593,10,2,115,,,,
28584472,20,2,199,,,,
28584690,20,1,60,,,,
28584877,10,1,50,,,,
28585042,20,1,78,,,,
28585119,10,1,70,,,,
28585982,10,1,120,,,,
28586482,10,1,125,,,,
28587071,40,1,35,,,,
28587227,40,1,54,,,,
28587590,40,1,175,,,,
28587806,20,2,500,,,,
28589725,40,3,25,,,,
28590307,40,3,26,,,,
28600360,40,2,63,,,,
28600950,20,2,127,,,,
28602842,20,2,300,,,,
28603871,20,2,225,,,,
28604409,20,2,209,,,,
28604793,10,1,60,,,,
28605855,10,1,47,,,,
28606263,10,2,195,,,,
28606376,20,1,355,,,,
28606397,40,3,70,,,,
28606853,10,3,39,,,,
28607153,40,1,35,,,,
28607761,10,3,39,,,,
28607874,20,2,237,,,,
28608063,30,2,90,,,,
28608084,20,2,254,,,,
28608251,10,3,39,,,,
28608462,10,3,39,,,,
28608920,20,2,165,,,,
28609526,40,1,45,,,,
28609705,50,2,200,,,,
28609762,10,1,80,,,,
28610567,10,1,65,,,,
28611271,40,1,70,,,,
28611623,20,1,53,,,,
28613110,30,2,87,,,,
28613174,10,1,50,,,,
28614344,10,1,55,,,,
28614707,20,2,240,,,,
28615793,20,1,120,,,,
28616009,40,2,225,,,,
28616435,20,1,89,,,,
28616686,10,1,65,,,,
28625897,10,1,75,,,,
28626448,10,2,108,,,,
28627156,40,1,75,,,,
28627384,20,1,150,,,,
28627947,40,1,60,,,,
28628675,20,1,150,,,,
28631359,10,2,89,,,,
28631715,10,2,180,,,,
28632449,20,2,250,,,,
28632837,40,1,51,,,,
28633104,10,2,139,,,,
28634470,10,2,89,,,,
28635035,40,2,70,,,,
28635287,10,2,99,,,,
28635684,20,1,150,,,,
28635863,20,2,400,,,,
28636781,10,1,69,,,,
28637001,20,1,145,,,,
28637635,20,1,53,,,,
28637994,20,1,55,,,,
28638855,10,1,99,,,,
28640338,20,2,209,,,,
28640741,10,2,280,,,,
28641018,40,1,55,,,,
28641288,40,1,69,,,,
28642074,30,1,47,,,,
28642335,20,1,65,,,,
28642660,10,1,65,,,,
28642786,20,2,108,,,,
28643600,10,1,70,,,,
28644822,10,1,60,,,,
28646412,40,1,45,,,,
28647979,10,1,57,,,,
28652436,20,1,70,,,,
28654606,10,2,500,,,,
28655675,10,1,95,,,,
28656163,40,1,41,,,,
28656606,20,2,300,,,,
28657242,10,2,140,,,,
28658564,20,2,145,,,,
28658731,10,1,55,,,,
28659172,40,2,95,,,,
28659175,10,1,50,,,,
28659894,10,1,55,,,,
28660068,10,1,55,,,,
28660257,10,1,50,,,,
28660377,10,1,55,,,,
28661274,10,1,60,,,,
28661332,10,1,50,,,,
28661542,10,1,55,,,,
28661704,10,1,50,,,,
28661866,10,1,50,,,,
28662351,20,1,59,,,,
28663593,10,2,200,,,,
28666327,10,1,85,,,,
28666578,20,1,120,,,,
28667225,10,1,39,,,,
28667823,10,1,65,,,,
28667969,10,1,80,,,,
28668546,10,1,46,,,,
28668879,10,2,80,,,,
28669168,20,1,135,,,,
28670390,10,1,57,,,,
28670432,10,1,26,,,,
28671481,20,2,170,,,,
28671495,10,1,53,,,,
28671992,50,1,55,,,,
28672201,10,2,105,,,,
28680502,10,1,95,,,,
28680576,20,1,95,,,,
28680995,10,1,40,,,,
28681181,10,2,100,,,,
28682647,10,1,60,,,,
28684892,20,2,282,,,,
28687609,20,2,135,,,,
28688612,20,1,200,,,,
28689388,40,2,95,,,,
28689514,10,2,110,,,,
28690074,20,1,90,,,,
28690364,40,1,53,,,,
28690371,10,1,85,,,,
28692213,40,2,100,,,,
28692232,30,1,65,,,,
28692626,40,1,55,,,,
28692911,10,2,85,,,,
28693418,20,2,200,,,,
28694075,10,2,225,,,,
28695405,40,1,95,,,,
28696741,20,2,175,,,,
28697632,20,2,189,,,,
28697997,10,1,53,,,,
28699232,10,1,57,,,,
28699654,10,1,57,,,,
28699887,10,2,80,,,,
28701957,20,1,97,,,,
28703204,20,1,79,,,,
28709382,10,1,80,,,,
28711718,20,1,39,,,,
28711792,20,1,85,,,,
28713390,10,2,50,,,,
28713500,20,1,330,,,,
28715201,40,1,37,,,,
28715332,20,2,799,,,,
28715589,20,2,150,,,,
28715862,10,2,195,,,,
28716187,40,1,50,,,,
28717231,10,1,100,,,,
28718446,20,1,140,,,,
28718812,20,2,275,,,,
28719635,10,2,85,,,,
28720687,10,3,31,,,,
28721018,10,1,99,,,,
28721911,10,1,117,,,,
28722807,10,2,160,,,,
28722897,20,3,65,,,,
28730126,20,1,295,,,,
28730167,10,2,105,,,,
28730408,10,2,225,,,,
28730581,10,2,245,,,,
28731208,10,2,185,,,,
28732998,20,2,295,,,,
28733777,20,1,75,,,,
28734234,10,2,480,,,,
28734328,10,2,190,,,,
28734438,20,2,225,,,,
28734646,10,2,325,,,,
28734774,10,1,59,,,,
28734815,20,2,250,,,,
28735958,20,2,139,,,,
28736148,20,2,96,,,,
28736269,10,1,60,,,,
28736839,20,2,300,,,,
28736904,20,2,325,,,,
28737665,20,1,100,,,,
28737860,20,2,355,,,,
28738642,10,1,60,,,,
28739729,20,3,65,,,,
28739873,40,2,100,,,,
28740981,20,2,99,,,,
28741369,10,1,65,,,,
28741548,10,1,58,,,,
28743080,20,3,75,,,,
28750104,10,1,40,,,,
28751375,10,1,50,,,,
28751496,40,2,50,,,,
28751660,20,2,300,,,,
28751912,10,1,80,,,,
28752251,20,1,91,,,,
28754650,20,2,140,,,,
28755241,20,2,199,,,,
28756175,10,1,43,,,,
28757780,20,1,60,,,,
28757927,40,1,200,,,,
28758083,20,1,50,,,,
28759034,20,2,75,,,,
28759953,20,2,150,,,,
28760070,10,2,99,,,,
28760189,10,1,90,,,,
28761069,20,1,62,,,,
28761735,40,3,55,,,,
28762085,30,1,35,,,,
28762323,10,2,105,,,,
28763093,20,2,175,,,,
28763578,10,1,38,,,,
28764308,20,1,100,,,,
28770601,10,2,76,,,,
28773549,20,2,299,,,,
28775021,10,2,150,,,,
28775714,40,2,80,,,,
28777497,40,1,25,,,,
28777968,10,1,80,,,,
28778214,20,2,59,,,,
28778379,10,2,250,,,,
28778501,10,1,100,,,,
28779020,20,1,115,,,,
28779353,10,1,70,,,,
28779428,20,2,500,,,,
28779900,10,1,46,,,,
28780407,10,2,145,,,,
28780515,10,1,80,,,,
28781373,10,2,65,,,,
28782669,40,1,40,,,,
28784880,40,2,72,,,,
28785091,10,1,100,,,,
28785322,20,2,185,,,,
28785361,20,2,370,,,,
28786315,10,1,60,,,,
28786900,10,1,70,,,,
28787365,10,1,53,,,,
28787471,10,2,110,,,,
28787488,10,1,53,,,,
28790081,20,2,59,,,,
28790940,20,1,79,,,,
28794872,10,2,150,,,,
28799008,10,2,200,,,,
28801345,20,1,125,,,,
28801976,10,2,200,,,,
28802019,20,2,200,,,,
28803718,10,1,60,,,,
28805003,20,1,69,,,,
28805245,20,1,125,,,,
28805290,10,1,70,,,,
28807852,20,1,100,,,,
28807969,20,2,359,,,,
28810799,30,3,40,,,,
28811035,20,2,175,,,,
28811363,10,1,30,,,,
28812604,20,1,120,,,,
28812837,10,2,95,,,,
28813184,20,2,125,,,,
28815052,20,2,225,,,,
28815149,10,1,57,,,,
28816767,10,1,37,,,,
28816970,20,2,150,,,,
28817246,10,1,36,,,,
28817364,40,2,115,,,,
28820641,20,2,350,,,,
28826608,40,2,75,,,,
28830379,20,1,155,,,,
28831635,20,1,149,,,,
28832811,20,1,90,,,,
28833210,10,1,29,,,,
28833297,10,1,200,,,,
28833410,20,2,275,,,,
28834703,10,2,130,,,,
28835184,30,2,90,,,,
28835678,20,2,140,,,,
28836267,40,1,45,,,,
28836976,40,2,80,,,,
28837152,20,1,110,,,,
28838614,40,2,68,,,,
28838673,10,2,275,,,,
28838780,10,2,90,,,,
28838875,10,2,250,,,,
28839265,40,1,60,,,,
28840001,50,2,89,,,,
28840175,20,2,288,,,,
28841259,10,1,70,,,,
28841309,20,2,159,,,,
28841361,30,2,60,,,,
28842166,20,1,100,,,,
28843143,20,1,60,,,,
28843808,10,2,99,,,,
28844940,10,1,59,,,,
28845130,40,1,119,,,,
28846489,10,1,89,,,,
28849818,20,2,314,,,,
28850624,10,1,60,,,,
28852284,20,2,66,,,,
28856920,20,2,175,,,,
28857304,10,2,150,,,,
28859453,20,2,310,,,,
28859648,10,1,70,,,,
28859846,40,2,109,,,,
28860105,20,2,300,,,,
28860221,20,3,65,,,,
28861629,20,1,83,,,,
28862464,20,1,200,,,,
28862531,10,1,90,,,,
28864263,20,2,380,,,,
28864751,20,1,175,,,,
28866426,40,2,46,,,,
28867268,10,1,50,,,,
28867312,10,1,200,,,,
28867326,40,1,31,,,,
28867389,10,1,59,,,,
28867577,20,2,180,,,,
28867880,30,1,240,,,,
28868139,40,1,75,,,,
28869774,10,2,160,,,,
28871214,20,1,72,,,,
28871823,10,1,72,,,,
28872273,10,2,210,,,,
28872377,30,1,40,,,,
28881114,20,1,175,,,,
28885547,10,1,180,,,,
28885996,20,1,70,,,,
28887506,10,1,105,,,,
28888037,40,1,95,,,,
28888147,20,2,235,,,,
28889141,10,1,69,,,,
28890190,10,1,70,,,,
28890259,20,2,75,,,,
28890542,20,1,139,,,,
28890908,20,1,75,,,,
28891043,40,1,41,,,,
28891434,10,2,120,,,,
28891558,40,1,55,,,,
28892753,40,1,88,,,,
28892979,40,1,78,,,,
28893129,40,1,58,,,,
28893365,20,1,85,,,,
28894636,20,1,150,,,,
28895817,10,1,67,,,,
28896148,40,3,51,,,,
28896237,10,1,99,,,,
28896728,20,1,99,,,,
28897533,40,1,32,,,,
28897932,40,1,35,,,,
28901045,10,1,75,,,,
28901091,10,2,175,,,,
28901111,10,2,62,,,,
28908658,40,1,29,,,,
28908909,10,2,150,,,,
28909110,10,2,90,,,,
28909276,10,1,55,,,,
28909477,50,3,150,,,,
28910248,10,1,90,,,,
28910899,20,1,140,,,,
28910978,40,1,65,,,,
28911697,10,1,57,,,,
28911775,40,1,50,,,,
28911830,30,2,299,,,,
28911848,30,2,125,,,,
28911924,20,1,85,,,,
28912358,20,1,80,,,,
28912768,10,2,180,,,,
28912811,10,2,65,,,,
28913324,20,2,270,,,,
28913606,20,1,175,,,,
28913683,20,2,359,,,,
28913824,10,2,100,,,,
28914077,20,2,275,,,,
28915824,20,1,185,,,,
28915827,20,1,119,,,,
28916312,30,1,90,,,,
28916375,20,2,160,,,,
28916439,10,1,60,,,,
28916850,10,2,149,,,,
28916864,10,1,57,,,,
28917395,10,1,39,,,,
28917505,10,1,50,,,,
28917781,10,1,55,,,,
28918134,10,1,48,,,,
28918211,10,3,30,,,,
28918405,10,1,50,,,,
28918624,10,1,45,,,,
28918768,10,3,35,,,,
28918915,10,3,30,,,,
28919308,20,2,195,,,,
28919420,10,1,40,,,,
28919421,10,1,60,,,,
28919516,10,1,60,,,,
28919815,10,1,35,,,,
28920156,20,2,249,,,,
28920811,40,2,120,,,,
28927140,50,1,35,,,,
28927290,50,1,35,,,,
28931117,20,2,151,,,,
28931731,20,2,478,,,,
28932158,20,1,110,,,,
28933107,20,1,85,,,,
28933205,20,1,250,,,,
28933262,20,1,350,,,,
28933403,10,1,200,,,,
28933616,20,2,250,,,,
28934396,10,2,285,,,,
28935658,20,1,200,,,,
28935673,10,2,100,,,,
28936557,20,2,80,,,,
28936795,40,1,35,,,,
28937536,10,2,220,,,,
28937584,20,1,57,,,,
28938342,10,1,70,,,,
28938631,20,2,299,,,,
28939377,20,2,145,,,,
28940025,30,2,84,,,,
28940279,10,1,70,,,,
28940496,10,1,55,,,,
28940723,10,1,99,,,,
28940952,10,1,48,,,,
28941589,30,2,80,,,,
28941614,10,1,45,,,,
28941710,40,2,69,,,,
28941808,10,1,50,,,,
28942802,10,1,150,,,,
28943748,10,1,73,,,,
28950019,40,1,40,,,,
28950738,40,1,60,,,,
28952183,10,1,50,,,,
28952972,20,1,450,,,,
28953757,40,1,100,,,,
28954021,10,2,100,,,,
28954146,10,2,160,,,,
28954400,10,2,110,,,,
28956510,20,1,249,,,,
28958147,20,2,150,,,,
28958325,20,1,150,,,,
28958489,10,1,50,,,,
28958526,20,2,240,,,,
28959608,10,1,100,,,,
28959784,40,1,119,,,,
28959854,30,2,75,,,,
28960086,40,2,90,,,,
28960088,20,2,399,,,,
28960455,40,2,149,,,,
28960497,40,1,64,,,,
28961050,10,1,68,,,,
28961085,20,2,250,,,,
28961203,10,1,63,,,,
28961444,20,1,56,,,,
28961690,10,2,200,,,,
28961919,40,1,65,,,,
28962959,20,2,300,,,,
28963068,30,2,100,,,,
28963840,10,2,120,,,,
28963934,20,1,70,,,,
28964081,20,2,137,,,,
28964166,10,2,275,,,,
28964397,20,1,65,,,,
28965064,10,2,150,,,,
28965273,10,1,40,,,,
28965609,10,1,82,,,,
28966170,10,1,65,,,,
28966707,10,1,80,,,,
28966945,30,1,48,,,,
28967484,10,1,39,,,,
28971081,20,1,169,,,,
28971865,10,1,150,,,,
28972637,20,2,125,,,,
28976135,10,1,65,,,,
28976867,20,2,160,,,,
28977135,10,2,175,,,,
28978023,40,2,150,,,,
28978145,10,2,210,,,,
28978328,20,1,45,,,,
28978474,10,2,125,,,,
28978510,20,2,240,,,,
28979013,20,2,185,,,,
28979690,20,1,140,,,,
28980678,10,2,150,,,,
28981827,20,2,200,,,,
28982688,10,1,80,,,,
28983189,40,1,39,,,,
28983494,10,2,135,,,,
28984202,10,1,55,,,,
28984222,10,2,230,,,,
28985543,30,2,39,,,,
28985708,20,2,175,,,,
28985951,10,1,50,,,,
28986154,10,2,139,,,,
28986535,10,2,129,,,,
28986804,10,1,80,,,,
28986807,40,1,46,,,,
28987232,10,1,44,,,,
28987503,40,1,100,,,,
28988283,20,1,150,,,,
28988684,10,1,90,,,,
28989676,10,2,200,,,,
28989889,30,1,65,,,,
28989914,20,1,100,,,,
28990341,20,2,130,,,,
28990673,10,1,75,,,,
28990717,10,1,70,,,,
28991548,10,1,55,,,,
28992002,10,1,55,,,,
28992146,20,2,125,,,,
28992518,20,2,175,,,,
28993172,20,1,125,,,,
28994671,40,1,48,,,,
28999699,40,1,48,,,,
29000338,10,3,50,,,,
29001222,20,2,80,,,,
29001863,40,1,35,,,,
29002099,20,1,95,,,,
29002824,20,1,90,,,,
29004967,10,2,85,,,,
29005507,10,1,85,,,,
29005584,20,1,425,,,,
29005696,10,1,90,,,,
29007491,10,2,175,,,,
29008272,40,1,80,,,,
29008767,10,2,134,,,,
29008984,20,2,150,,,,
29012098,10,1,40,,,,
29012259,10,1,55,,,,
29012563,10,1,60,,,,
29013947,10,1,74,,,,
29014353,10,1,69,,,,
29015079,10,2,160,,,,
29015492,20,3,65,,,,
29016112,40,2,128,,,,
29016146,20,2,250,,,,
29016907,40,1,45,,,,
29025649,10,2,100,,,,
29027131,10,1,65,,,,
29027424,40,1,350,,,,
29027853,20,1,120,,,,
29028668,20,2,135,,,,
29028761,30,1,42,,,,
29031273,20,1,66,,,,
29031435,20,1,80,,,,
29031768,40,1,105,,,,
29034190,30,1,65,,,,
29034966,10,2,80,,,,
29035162,10,2,400,,,,
29035769,10,1,55,,,,
29035989,40,3,40,,,,
29036763,40,1,70,,,,
29037043,10,1,72,,,,
29037141,30,1,38,,,,
29037276,10,1,45,,,,
29037359,40,1,500,,,,
29037483,30,1,79,,,,
29037588,20,2,295,,,,
29038532,10,2,120,,,,
29038655,40,1,55,,,,
29039497,20,1,70,,,,
29039647,30,1,120,,,,
29041626,40,1,90,,,,
29043928,10,1,125,,,,
29051174,20,2,135,,,,
29051227,20,1,120,,,,
29051841,10,2,350,,,,
29051948,30,2,81,,,,
29052179,20,2,850,,,,
29054423,40,1,68,,,,
29054576,10,2,105,,,,
29054973,20,2,200,,,,
29055747,20,1,75,,,,
29056345,10,1,40,,,,
29056566,10,2,215,,,,
29057244,10,1,80,,,,
29058075,40,1,150,,,,
29058512,20,2,112,,,,
29058736,10,1,42,,,,
29058814,20,2,80,,,,
29059214,20,2,89,,,,
29059334,10,3,25,,,,
29059349,20,2,120,,,,
29059533,20,2,120,,,,
29059768,20,2,350,,,,
29059870,10,3,25,,,,
29060392,10,1,85,,,,
29060585,10,3,25,,,,
29061500,20,2,200,,,,
29061711,20,2,575,,,,
29063276,10,1,48,,,,
29063413,20,2,350,,,,
29063485,10,2,78,,,,
29063993,20,2,69,,,,
29072168,10,1,55,,,,
29073059,20,3,150,,,,
29073462,20,1,134,,,,
29073911,40,1,42,,,,
29074124,20,1,100,,,,
29074233,10,2,80,,,,
29075468,10,1,67,,,,
29075705,10,1,66,,,,
29075810,10,1,95,,,,
29078251,20,3,800,,,,
29078405,20,2,249,,,,
29079293,10,2,175,,,,
29079699,20,2,200,,,,
29079912,40,1,100,,,,
29080980,10,1,70,,,,
29081010,40,1,70,,,,
29081056,30,1,80,,,,
29081059,40,1,60,,,,
29081201,10,2,89,,,,
29081288,10,1,90,,,,
29081547,40,1,53,,,,
29082165,10,1,90,,,,
29082372,40,2,60,,,,
29082508,10,2,125,,,,
29082734,10,1,50,,,,
29083751,20,1,115,,,,
29090040,20,2,138,,,,
29093302,20,1,120,,,,
29094342,40,1,60,,,,
29095078,10,1,112,,,,
29095217,10,2,140,,,,
29095984,20,2,199,,,,
29096185,40,1,31,,,,
29096295,10,2,100,,,,
29096312,20,1,120,,,,
29096448,20,2,225,,,,
29097320,20,2,157,,,,
29097472,10,2,275,,,,
29098862,10,1,80,,,,
29100541,40,2,99,,,,
29101869,10,2,85,,,,
29101938,30,2,80,,,,
29102760,40,1,79,,,,
29103145,20,2,150,,,,
29103275,20,1,100,,,,
29103450,10,1,87,,,,
29104053,10,1,150,,,,
29104593,20,1,100,,,,
29104786,20,1,56,,,,
29105065,10,1,70,,,,
29105563,10,2,120,,,,
29105864,20,2,155,,,,
29105910,30,1,39,,,,
29106442,10,2,200,,,,
29107308,20,1,250,,,,
29109909,20,2,220,,,,
29113996,20,1,106,,,,
29117381,40,3,40,,,,
29117643,30,1,48,,,,
29119411,20,2,125,,,,
29120854,10,2,150,,,,
29123516,10,1,68,,,,
29124172,40,1,49,,,,
29124414,10,2,185,,,,
29124476,20,1,50,,,,
29125444,20,2,140,,,,
29126587,10,1,65,,,,
29126674,10,2,120,,,,
29126779,20,2,230,,,,
29127425,10,1,60,,,,
29127613,10,1,60,,,,
29128941,10,1,60,,,,
29129018,10,1,60,,,,
29129256,20,3,79,,,,
29129902,20,2,275,,,,
29130366,20,2,220,,,,
29130381,20,2,95,,,,
29130838,10,2,130,,,,
29131447,20,1,85,,,,
29132306,20,1,120,,,,
29132322,10,2,95,,,,
29132459,10,1,45,,,,
29132608,40,1,49,,,,
29132728,20,2,175,,,,
29133320,10,1,70,,,,
29133348,40,2,120,,,,
29133389,10,1,70,,,,
29133513,40,1,59,,,,
29133980,40,2,99,,,,
29134423,10,1,155,,,,
29134543,10,2,125,,,,
29135220,10,2,180,,,,
29135488,40,1,50,,,,
29135797,20,2,187,,,,
29136920,10,2,179,,,,
29138655,20,2,433,,,,
29144832,20,2,300,,,,
29146109,40,1,96,,,,
29146373,10,1,75,,,,
29146446,10,2,151,,,,
29148367,20,2,165,,,,
29148550,20,2,125,,,,
29149191,20,2,180,,,,
29149612,40,1,87,,,,
29149618,20,1,100,,,,
